job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skills_list
AI03863,Research Scientist,109874,USD,EX,PT,India,S,India,0,"Kubernetes, Scala, MLOps, Spark",PhD,16,Energy,2025-04-18,2025-05-09,1231,9.4,Smart Analytics,"['Kubernetes', 'Scala', 'MLOps', 'Spark']"
AI03864,Autonomous Systems Engineer,87280,USD,SE,PT,Finland,M,Finland,0,"Tableau, Kubernetes, TensorFlow",Master,6,Energy,2025-03-31,2025-05-02,1789,6.5,Digital Transformation LLC,"['Tableau', 'Kubernetes', 'TensorFlow']"
AI03865,AI Software Engineer,64256,USD,EN,FT,Sweden,L,Sweden,100,"PyTorch, R, GCP, Git, Tableau",Master,1,Automotive,2024-11-03,2025-01-09,1605,7.3,Neural Networks Co,"['PyTorch', 'R', 'GCP', 'Git', 'Tableau']"
AI03866,Data Scientist,74606,EUR,MI,CT,France,M,France,100,"Java, NLP, Spark, AWS",PhD,3,Retail,2024-07-09,2024-08-26,1417,8.8,Neural Networks Co,"['Java', 'NLP', 'Spark', 'AWS']"
AI03867,ML Ops Engineer,143399,USD,EX,FL,Finland,M,Finland,100,"Linux, Python, Docker, TensorFlow",Bachelor,10,Automotive,2025-03-22,2025-04-05,1796,9.9,Neural Networks Co,"['Linux', 'Python', 'Docker', 'TensorFlow']"
AI03868,Data Engineer,124142,USD,MI,FL,Australia,L,Australia,100,"AWS, Mathematics, Scala, Statistics",Bachelor,4,Manufacturing,2024-06-12,2024-07-09,2184,5.6,Future Systems,"['AWS', 'Mathematics', 'Scala', 'Statistics']"
AI03869,Data Scientist,33581,USD,EN,PT,Japan,S,Japan,100,"Mathematics, Kubernetes, TensorFlow",PhD,1,Real Estate,2024-12-17,2025-01-25,1470,8.0,Autonomous Tech,"['Mathematics', 'Kubernetes', 'TensorFlow']"
AI03870,ML Ops Engineer,154588,USD,EX,FT,Singapore,M,United States,0,"Linux, Git, PyTorch",PhD,10,Gaming,2025-02-12,2025-03-11,1870,7.5,DeepTech Ventures,"['Linux', 'Git', 'PyTorch']"
AI03871,Machine Learning Engineer,228304,USD,EX,FT,Norway,M,France,100,"Kubernetes, TensorFlow, Azure, NLP",PhD,15,Automotive,2025-04-03,2025-05-02,908,6.7,Cognitive Computing,"['Kubernetes', 'TensorFlow', 'Azure', 'NLP']"
AI03872,AI Product Manager,86550,USD,EN,FL,Switzerland,M,France,50,"Deep Learning, Spark, SQL",PhD,0,Education,2024-01-14,2024-02-18,2036,9.9,Future Systems,"['Deep Learning', 'Spark', 'SQL']"
AI03873,AI Research Scientist,48323,USD,EN,FL,China,M,China,0,"Python, Docker, Java",Bachelor,0,Manufacturing,2025-03-02,2025-05-02,1221,6.7,DeepTech Ventures,"['Python', 'Docker', 'Java']"
AI03874,Autonomous Systems Engineer,63991,USD,MI,PT,Israel,S,Israel,50,"Deep Learning, GCP, PyTorch",PhD,3,Retail,2024-04-09,2024-06-21,1421,9.2,TechCorp Inc,"['Deep Learning', 'GCP', 'PyTorch']"
AI03875,Autonomous Systems Engineer,81364,USD,MI,PT,Ireland,L,Ireland,0,"Tableau, MLOps, Computer Vision, Git",PhD,2,Telecommunications,2024-01-10,2024-02-23,1977,9.6,Autonomous Tech,"['Tableau', 'MLOps', 'Computer Vision', 'Git']"
AI03876,Deep Learning Engineer,182454,USD,SE,FT,Norway,M,Norway,0,"Kubernetes, Java, GCP, R, Computer Vision",Bachelor,7,Media,2025-02-06,2025-04-17,2456,9.3,Cloud AI Solutions,"['Kubernetes', 'Java', 'GCP', 'R', 'Computer Vision']"
AI03877,ML Ops Engineer,123385,USD,SE,CT,Singapore,M,Singapore,50,"Tableau, Python, PyTorch",PhD,7,Finance,2024-01-18,2024-03-15,1009,9.2,Digital Transformation LLC,"['Tableau', 'Python', 'PyTorch']"
AI03878,Data Analyst,61431,EUR,EN,PT,France,M,France,0,"Azure, Spark, Tableau",PhD,1,Media,2024-06-06,2024-08-06,2277,9.2,Advanced Robotics,"['Azure', 'Spark', 'Tableau']"
AI03879,AI Specialist,73903,USD,SE,PT,Israel,S,Israel,0,"Tableau, Statistics, TensorFlow, Kubernetes",Associate,6,Automotive,2025-01-17,2025-03-03,2083,6.9,Future Systems,"['Tableau', 'Statistics', 'TensorFlow', 'Kubernetes']"
AI03880,Robotics Engineer,112866,USD,SE,FL,China,L,Israel,0,"Python, Spark, Statistics",PhD,6,Manufacturing,2025-04-12,2025-05-02,633,5.6,Neural Networks Co,"['Python', 'Spark', 'Statistics']"
AI03881,AI Product Manager,222215,USD,EX,PT,Denmark,M,Denmark,0,"Tableau, PyTorch, Python",Master,19,Transportation,2024-06-10,2024-08-13,1373,6.4,TechCorp Inc,"['Tableau', 'PyTorch', 'Python']"
AI03882,Machine Learning Engineer,62171,USD,EN,FL,Finland,L,Ireland,50,"Python, Data Visualization, Hadoop, Mathematics",Associate,1,Technology,2024-05-09,2024-06-19,1104,6.0,Machine Intelligence Group,"['Python', 'Data Visualization', 'Hadoop', 'Mathematics']"
AI03883,Robotics Engineer,73213,EUR,EN,PT,Netherlands,L,Germany,0,"Python, SQL, Data Visualization, Java, Kubernetes",Bachelor,1,Education,2024-12-31,2025-02-18,1047,9.9,DataVision Ltd,"['Python', 'SQL', 'Data Visualization', 'Java', 'Kubernetes']"
AI03884,AI Product Manager,105208,USD,SE,CT,Australia,M,Australia,0,"Statistics, Kubernetes, AWS",Bachelor,6,Automotive,2024-02-08,2024-03-06,1973,5.1,TechCorp Inc,"['Statistics', 'Kubernetes', 'AWS']"
AI03885,Deep Learning Engineer,132767,USD,SE,CT,Singapore,S,South Korea,50,"Hadoop, MLOps, Scala",Bachelor,7,Telecommunications,2024-02-25,2024-04-27,1479,8.5,Digital Transformation LLC,"['Hadoop', 'MLOps', 'Scala']"
AI03886,Robotics Engineer,337306,USD,EX,FT,United States,L,United States,0,"Git, Tableau, PyTorch, SQL",PhD,19,Telecommunications,2024-04-16,2024-05-31,2063,7.9,AI Innovations,"['Git', 'Tableau', 'PyTorch', 'SQL']"
AI03887,NLP Engineer,170240,USD,SE,CT,Norway,S,Norway,100,"SQL, Docker, Spark, Linux, Statistics",Master,8,Technology,2025-01-21,2025-03-18,2089,6.7,DataVision Ltd,"['SQL', 'Docker', 'Spark', 'Linux', 'Statistics']"
AI03888,AI Consultant,142027,USD,EX,CT,Ireland,L,Ireland,100,"AWS, Kubernetes, Tableau, Git",Associate,13,Gaming,2025-03-31,2025-05-21,1476,9.4,DataVision Ltd,"['AWS', 'Kubernetes', 'Tableau', 'Git']"
AI03889,NLP Engineer,71476,EUR,EN,CT,France,L,Japan,100,"Scala, Mathematics, Docker, Deep Learning",PhD,1,Real Estate,2025-04-06,2025-05-03,2373,9.2,Cloud AI Solutions,"['Scala', 'Mathematics', 'Docker', 'Deep Learning']"
AI03890,Data Engineer,89060,USD,SE,FT,South Korea,S,South Korea,100,"Git, Kubernetes, GCP, Hadoop",Bachelor,5,Finance,2024-06-27,2024-08-31,1605,9.4,Autonomous Tech,"['Git', 'Kubernetes', 'GCP', 'Hadoop']"
AI03891,NLP Engineer,115516,USD,EX,CT,Canada,S,Canada,50,"MLOps, Python, GCP",Master,16,Automotive,2024-03-04,2024-04-04,1917,5.3,Predictive Systems,"['MLOps', 'Python', 'GCP']"
AI03892,AI Consultant,101811,USD,EN,FT,Switzerland,M,Sweden,50,"Java, TensorFlow, SQL",PhD,0,Retail,2024-12-20,2025-02-26,2239,8.4,Predictive Systems,"['Java', 'TensorFlow', 'SQL']"
AI03893,Head of AI,60918,USD,MI,CT,Japan,L,Japan,0,"Python, Kubernetes, SQL, TensorFlow",Master,2,Technology,2024-01-06,2024-02-22,2080,8.4,DeepTech Ventures,"['Python', 'Kubernetes', 'SQL', 'TensorFlow']"
AI03894,Data Scientist,87412,USD,EN,CT,Norway,L,Norway,0,"Spark, Python, MLOps, TensorFlow",PhD,0,Government,2024-06-18,2024-07-05,1189,5.8,TechCorp Inc,"['Spark', 'Python', 'MLOps', 'TensorFlow']"
AI03895,Data Analyst,83328,USD,EN,CT,Norway,S,Norway,100,"Spark, Git, Data Visualization, Kubernetes, GCP",PhD,0,Finance,2024-03-22,2024-05-29,2339,9.6,Quantum Computing Inc,"['Spark', 'Git', 'Data Visualization', 'Kubernetes', 'GCP']"
AI03896,Machine Learning Researcher,122831,USD,SE,PT,Australia,S,Australia,0,"R, Kubernetes, NLP",Bachelor,8,Technology,2024-10-28,2024-11-17,833,6.1,Predictive Systems,"['R', 'Kubernetes', 'NLP']"
AI03897,Data Analyst,66095,USD,MI,FT,Finland,M,Finland,100,"Java, PyTorch, Git, Hadoop",Associate,3,Gaming,2024-01-09,2024-02-04,629,7.0,DataVision Ltd,"['Java', 'PyTorch', 'Git', 'Hadoop']"
AI03898,AI Product Manager,80819,USD,MI,FL,Sweden,S,Sweden,50,"PyTorch, AWS, SQL, Git, Computer Vision",Master,4,Telecommunications,2024-09-10,2024-10-19,2331,9.5,Quantum Computing Inc,"['PyTorch', 'AWS', 'SQL', 'Git', 'Computer Vision']"
AI03899,Machine Learning Engineer,105093,USD,EX,FL,Ireland,S,Japan,0,"NLP, Python, Scala",Associate,10,Healthcare,2025-04-15,2025-06-03,2382,8.7,Smart Analytics,"['NLP', 'Python', 'Scala']"
AI03900,NLP Engineer,126242,USD,EN,FL,Switzerland,L,Switzerland,0,"Scala, GCP, Computer Vision",Master,0,Media,2024-02-27,2024-03-14,1766,6.3,Autonomous Tech,"['Scala', 'GCP', 'Computer Vision']"
AI03901,AI Consultant,89567,USD,EN,PT,Denmark,L,Denmark,0,"Python, Linux, Computer Vision",Bachelor,0,Automotive,2024-12-31,2025-02-03,1799,5.7,Advanced Robotics,"['Python', 'Linux', 'Computer Vision']"
AI03902,NLP Engineer,47075,USD,EN,FT,India,M,India,0,"Azure, Scala, TensorFlow, Java",PhD,0,Technology,2024-03-08,2024-04-11,1054,5.0,TechCorp Inc,"['Azure', 'Scala', 'TensorFlow', 'Java']"
AI03903,Autonomous Systems Engineer,111026,EUR,SE,CT,France,M,India,50,"SQL, GCP, Git, NLP, Kubernetes",Master,5,Finance,2024-06-07,2024-07-31,2284,6.2,Advanced Robotics,"['SQL', 'GCP', 'Git', 'NLP', 'Kubernetes']"
AI03904,Robotics Engineer,80880,USD,MI,PT,India,L,India,0,"MLOps, Kubernetes, SQL",PhD,4,Retail,2024-02-24,2024-04-21,1045,7.8,AI Innovations,"['MLOps', 'Kubernetes', 'SQL']"
AI03905,ML Ops Engineer,82818,USD,SE,FL,Japan,M,Japan,50,"Git, Statistics, TensorFlow, Deep Learning, PyTorch",Associate,5,Manufacturing,2024-10-03,2024-10-24,1684,5.3,Neural Networks Co,"['Git', 'Statistics', 'TensorFlow', 'Deep Learning', 'PyTorch']"
AI03906,Machine Learning Researcher,83549,USD,MI,FL,Ireland,L,Ireland,100,"Kubernetes, Mathematics, Tableau, SQL",Associate,2,Education,2024-07-01,2024-08-25,1151,9.9,Autonomous Tech,"['Kubernetes', 'Mathematics', 'Tableau', 'SQL']"
AI03907,NLP Engineer,85562,USD,SE,FT,Israel,M,Israel,50,"Data Visualization, Java, PyTorch",PhD,9,Government,2025-04-05,2025-04-30,718,7.7,Machine Intelligence Group,"['Data Visualization', 'Java', 'PyTorch']"
AI03908,Autonomous Systems Engineer,46457,USD,EN,FT,China,S,China,50,"Docker, Python, SQL, Tableau, Java",Master,0,Media,2024-01-19,2024-02-11,516,9.3,Cloud AI Solutions,"['Docker', 'Python', 'SQL', 'Tableau', 'Java']"
AI03909,AI Specialist,55982,USD,EN,FL,China,M,China,100,"Python, Spark, Tableau, Computer Vision",Bachelor,1,Real Estate,2024-01-14,2024-03-15,1397,7.8,Digital Transformation LLC,"['Python', 'Spark', 'Tableau', 'Computer Vision']"
AI03910,ML Ops Engineer,116652,USD,EX,FL,Austria,M,Austria,100,"Kubernetes, R, Git, Python",Associate,15,Energy,2025-03-02,2025-04-22,1073,8.4,Smart Analytics,"['Kubernetes', 'R', 'Git', 'Python']"
AI03911,AI Research Scientist,134588,USD,EX,FT,Austria,L,India,50,"TensorFlow, Hadoop, MLOps, Statistics, Azure",Associate,15,Manufacturing,2024-08-10,2024-08-28,910,9.7,Advanced Robotics,"['TensorFlow', 'Hadoop', 'MLOps', 'Statistics', 'Azure']"
AI03912,Machine Learning Researcher,194513,USD,SE,FT,Norway,L,Norway,0,"SQL, TensorFlow, R",Master,5,Government,2025-01-12,2025-01-29,687,9.9,DataVision Ltd,"['SQL', 'TensorFlow', 'R']"
AI03913,Principal Data Scientist,68160,USD,MI,CT,Ireland,S,Japan,50,"Tableau, Hadoop, AWS",Master,4,Automotive,2024-01-28,2024-03-06,2152,8.6,TechCorp Inc,"['Tableau', 'Hadoop', 'AWS']"
AI03914,Robotics Engineer,57983,USD,MI,PT,Ireland,M,Netherlands,100,"Python, Docker, Statistics",Associate,2,Media,2024-05-16,2024-05-30,1164,5.4,Autonomous Tech,"['Python', 'Docker', 'Statistics']"
AI03915,AI Software Engineer,315149,USD,EX,FT,Denmark,L,Denmark,50,"AWS, Python, GCP, Spark, TensorFlow",Associate,17,Gaming,2024-03-11,2024-04-28,1305,5.6,Predictive Systems,"['AWS', 'Python', 'GCP', 'Spark', 'TensorFlow']"
AI03916,Computer Vision Engineer,48304,USD,EN,PT,Finland,M,Finland,0,"Python, AWS, TensorFlow, Deep Learning, Data Visualization",Master,0,Healthcare,2024-10-24,2024-12-25,1741,9.4,Cognitive Computing,"['Python', 'AWS', 'TensorFlow', 'Deep Learning', 'Data Visualization']"
AI03917,Research Scientist,79283,USD,EN,FT,Switzerland,S,Japan,50,"Git, Data Visualization, Mathematics",Master,0,Automotive,2025-04-18,2025-05-28,1423,8.1,Cognitive Computing,"['Git', 'Data Visualization', 'Mathematics']"
AI03918,Principal Data Scientist,153629,USD,MI,FT,Denmark,L,Israel,50,"GCP, Python, Tableau, Data Visualization",Associate,3,Real Estate,2025-02-08,2025-04-07,711,5.7,Machine Intelligence Group,"['GCP', 'Python', 'Tableau', 'Data Visualization']"
AI03919,Data Engineer,48428,USD,MI,CT,India,S,India,50,"Python, TensorFlow, Kubernetes, AWS",Master,4,Consulting,2025-02-14,2025-03-27,2161,6.6,Algorithmic Solutions,"['Python', 'TensorFlow', 'Kubernetes', 'AWS']"
AI03920,AI Research Scientist,62309,USD,MI,PT,Ireland,M,Ireland,100,"Git, Deep Learning, TensorFlow, Java, Spark",Associate,3,Retail,2024-11-09,2024-12-19,1812,8.3,Machine Intelligence Group,"['Git', 'Deep Learning', 'TensorFlow', 'Java', 'Spark']"
AI03921,Machine Learning Researcher,176222,EUR,EX,FL,France,M,France,100,"Java, Scala, NLP",Bachelor,15,Technology,2024-05-14,2024-06-06,2375,5.2,TechCorp Inc,"['Java', 'Scala', 'NLP']"
AI03922,Data Scientist,35532,USD,EN,PT,China,S,China,0,"R, PyTorch, Deep Learning, TensorFlow, Statistics",Associate,1,Media,2024-12-16,2025-01-17,1708,6.3,Cognitive Computing,"['R', 'PyTorch', 'Deep Learning', 'TensorFlow', 'Statistics']"
AI03923,Principal Data Scientist,73671,GBP,EN,CT,United Kingdom,S,United Kingdom,50,"Spark, Tableau, GCP, PyTorch, Git",PhD,0,Government,2024-03-21,2024-05-29,2164,7.5,TechCorp Inc,"['Spark', 'Tableau', 'GCP', 'PyTorch', 'Git']"
AI03924,AI Product Manager,94626,USD,SE,FL,India,M,India,0,"SQL, Statistics, Computer Vision, Hadoop",Associate,6,Telecommunications,2024-01-10,2024-03-02,885,9.2,Algorithmic Solutions,"['SQL', 'Statistics', 'Computer Vision', 'Hadoop']"
AI03925,Autonomous Systems Engineer,54649,USD,EN,FT,Austria,L,Austria,50,"Tableau, GCP, Python, R, Mathematics",Master,1,Real Estate,2024-06-14,2024-07-12,837,8.7,Digital Transformation LLC,"['Tableau', 'GCP', 'Python', 'R', 'Mathematics']"
AI03926,AI Specialist,62697,EUR,EN,FT,Germany,L,Germany,100,"Java, Tableau, GCP",Master,1,Finance,2024-06-23,2024-08-18,1892,8.9,Digital Transformation LLC,"['Java', 'Tableau', 'GCP']"
AI03927,AI Product Manager,72914,EUR,MI,FT,Germany,S,Germany,50,"Data Visualization, Linux, Git, Azure, TensorFlow",Bachelor,3,Gaming,2024-02-27,2024-03-21,1035,8.7,AI Innovations,"['Data Visualization', 'Linux', 'Git', 'Azure', 'TensorFlow']"
AI03928,Machine Learning Researcher,33282,USD,EN,PT,India,S,India,100,"SQL, Scala, Tableau",PhD,1,Education,2024-04-20,2024-05-07,1748,5.3,Advanced Robotics,"['SQL', 'Scala', 'Tableau']"
AI03929,Data Engineer,184808,USD,SE,FL,Norway,M,Norway,50,"TensorFlow, R, MLOps, Mathematics",PhD,5,Real Estate,2025-03-11,2025-05-21,1102,9.4,Cognitive Computing,"['TensorFlow', 'R', 'MLOps', 'Mathematics']"
AI03930,Data Scientist,46742,USD,EN,FT,South Korea,M,Canada,0,"Computer Vision, Spark, TensorFlow, Deep Learning",PhD,0,Transportation,2024-12-26,2025-01-09,1836,7.2,AI Innovations,"['Computer Vision', 'Spark', 'TensorFlow', 'Deep Learning']"
AI03931,Head of AI,89634,USD,MI,FL,Australia,L,Australia,50,"Git, Azure, Kubernetes, GCP",Associate,2,Media,2024-07-22,2024-09-07,1429,8.3,AI Innovations,"['Git', 'Azure', 'Kubernetes', 'GCP']"
AI03932,Robotics Engineer,65120,USD,MI,FL,Ireland,S,Ireland,100,"PyTorch, AWS, Hadoop, Spark",Associate,4,Transportation,2024-07-30,2024-09-28,548,6.8,TechCorp Inc,"['PyTorch', 'AWS', 'Hadoop', 'Spark']"
AI03933,AI Architect,222338,USD,EX,FT,Denmark,L,Austria,0,"Deep Learning, AWS, Java, Statistics, Azure",Master,10,Real Estate,2024-12-18,2025-02-01,2335,6.7,Advanced Robotics,"['Deep Learning', 'AWS', 'Java', 'Statistics', 'Azure']"
AI03934,Data Analyst,166199,USD,EX,CT,United States,M,Israel,0,"Deep Learning, Hadoop, Spark, Docker, PyTorch",Bachelor,15,Retail,2024-05-13,2024-07-19,2421,8.9,Cognitive Computing,"['Deep Learning', 'Hadoop', 'Spark', 'Docker', 'PyTorch']"
AI03935,AI Research Scientist,143353,EUR,SE,CT,France,M,France,100,"MLOps, Python, TensorFlow",Master,9,Healthcare,2024-04-12,2024-06-01,2303,9.5,Cognitive Computing,"['MLOps', 'Python', 'TensorFlow']"
AI03936,AI Research Scientist,145938,USD,EX,PT,India,S,Netherlands,100,"TensorFlow, SQL, Azure",Bachelor,11,Energy,2024-03-07,2024-03-23,2310,7.3,Autonomous Tech,"['TensorFlow', 'SQL', 'Azure']"
AI03937,Machine Learning Engineer,86015,USD,MI,FT,Australia,L,Australia,100,"MLOps, PyTorch, Java",Master,2,Energy,2024-01-15,2024-02-06,1137,7.8,Digital Transformation LLC,"['MLOps', 'PyTorch', 'Java']"
AI03938,Research Scientist,46231,USD,EN,FT,Finland,L,Finland,50,"Hadoop, Azure, Data Visualization, MLOps",Associate,1,Energy,2024-07-16,2024-08-14,1459,6.3,TechCorp Inc,"['Hadoop', 'Azure', 'Data Visualization', 'MLOps']"
AI03939,AI Software Engineer,212276,EUR,EX,CT,Germany,S,United Kingdom,0,"R, SQL, Data Visualization, PyTorch, TensorFlow",Bachelor,18,Manufacturing,2024-11-08,2025-01-07,1123,6.8,Quantum Computing Inc,"['R', 'SQL', 'Data Visualization', 'PyTorch', 'TensorFlow']"
AI03940,Data Engineer,111135,USD,MI,FT,United States,S,Japan,100,"Scala, Spark, Python, Kubernetes",Bachelor,3,Gaming,2025-01-10,2025-03-13,1919,5.9,Smart Analytics,"['Scala', 'Spark', 'Python', 'Kubernetes']"
AI03941,Computer Vision Engineer,127224,USD,SE,FT,Canada,S,United Kingdom,0,"SQL, Python, Azure, NLP, Kubernetes",PhD,7,Real Estate,2024-03-08,2024-05-11,1881,5.3,Advanced Robotics,"['SQL', 'Python', 'Azure', 'NLP', 'Kubernetes']"
AI03942,ML Ops Engineer,101656,USD,EN,FL,Denmark,M,Denmark,0,"PyTorch, Statistics, GCP, Tableau, MLOps",Associate,1,Automotive,2025-01-17,2025-03-18,2444,5.8,Smart Analytics,"['PyTorch', 'Statistics', 'GCP', 'Tableau', 'MLOps']"
AI03943,Autonomous Systems Engineer,65535,GBP,EN,FL,United Kingdom,M,United Kingdom,0,"Scala, Python, PyTorch",PhD,1,Education,2024-09-26,2024-10-25,1107,6.8,Machine Intelligence Group,"['Scala', 'Python', 'PyTorch']"
AI03944,Autonomous Systems Engineer,176640,USD,SE,CT,Switzerland,S,Switzerland,50,"GCP, NLP, Hadoop",Associate,8,Technology,2024-01-24,2024-02-08,1757,6.1,Digital Transformation LLC,"['GCP', 'NLP', 'Hadoop']"
AI03945,Computer Vision Engineer,67383,USD,MI,CT,South Korea,M,South Korea,50,"Data Visualization, PyTorch, Git, Java",PhD,3,Healthcare,2025-02-13,2025-04-12,1730,8.8,Smart Analytics,"['Data Visualization', 'PyTorch', 'Git', 'Java']"
AI03946,AI Specialist,65659,EUR,EN,PT,France,S,France,0,"GCP, Mathematics, Python",Bachelor,1,Healthcare,2024-05-01,2024-07-04,681,9.3,Predictive Systems,"['GCP', 'Mathematics', 'Python']"
AI03947,Data Scientist,165564,USD,SE,FT,United States,M,United States,50,"PyTorch, Tableau, Mathematics, MLOps",Bachelor,7,Transportation,2024-04-05,2024-05-17,2178,6.6,Algorithmic Solutions,"['PyTorch', 'Tableau', 'Mathematics', 'MLOps']"
AI03948,Robotics Engineer,89973,EUR,MI,FL,Germany,S,Germany,100,"Hadoop, Git, NLP, Docker",PhD,4,Consulting,2025-01-09,2025-01-30,1738,7.7,Smart Analytics,"['Hadoop', 'Git', 'NLP', 'Docker']"
AI03949,AI Research Scientist,108116,USD,EN,FT,Switzerland,L,Switzerland,0,"Kubernetes, Scala, Azure, Docker",Associate,0,Media,2024-03-20,2024-05-10,1477,9.6,Neural Networks Co,"['Kubernetes', 'Scala', 'Azure', 'Docker']"
AI03950,Machine Learning Engineer,153121,EUR,SE,CT,France,L,France,100,"GCP, Docker, Data Visualization, Mathematics",Associate,8,Finance,2025-03-13,2025-04-15,662,6.8,Autonomous Tech,"['GCP', 'Docker', 'Data Visualization', 'Mathematics']"
AI03951,AI Product Manager,56642,USD,EN,FL,Australia,M,Australia,50,"Scala, Mathematics, Tableau, PyTorch, Hadoop",Master,1,Retail,2024-06-08,2024-07-19,1122,9.2,TechCorp Inc,"['Scala', 'Mathematics', 'Tableau', 'PyTorch', 'Hadoop']"
AI03952,Deep Learning Engineer,82628,USD,MI,CT,Ireland,L,Ireland,100,"Git, TensorFlow, Computer Vision, AWS, Tableau",Bachelor,2,Automotive,2024-08-13,2024-10-20,1649,7.1,TechCorp Inc,"['Git', 'TensorFlow', 'Computer Vision', 'AWS', 'Tableau']"
AI03953,Principal Data Scientist,248459,USD,EX,CT,Singapore,L,Singapore,0,"Hadoop, Mathematics, MLOps, Data Visualization",Associate,14,Technology,2025-04-17,2025-06-21,2337,5.5,Quantum Computing Inc,"['Hadoop', 'Mathematics', 'MLOps', 'Data Visualization']"
AI03954,AI Product Manager,197268,EUR,EX,FL,Germany,S,Germany,100,"Java, Linux, R, SQL, Tableau",PhD,10,Telecommunications,2024-07-07,2024-08-01,2352,7.2,Cloud AI Solutions,"['Java', 'Linux', 'R', 'SQL', 'Tableau']"
AI03955,Machine Learning Engineer,76688,USD,SE,PT,Finland,M,Finland,0,"Scala, GCP, Tableau, AWS",Associate,6,Manufacturing,2024-05-08,2024-07-03,2219,6.5,Cloud AI Solutions,"['Scala', 'GCP', 'Tableau', 'AWS']"
AI03956,AI Architect,71826,USD,SE,FT,Austria,S,Austria,100,"TensorFlow, PyTorch, MLOps",Associate,7,Media,2024-01-14,2024-03-23,1258,8.5,AI Innovations,"['TensorFlow', 'PyTorch', 'MLOps']"
AI03957,AI Specialist,158507,USD,EX,FT,China,S,China,0,"Python, Linux, Azure, TensorFlow, PyTorch",Associate,15,Education,2024-01-18,2024-02-18,1818,9.8,Autonomous Tech,"['Python', 'Linux', 'Azure', 'TensorFlow', 'PyTorch']"
AI03958,AI Consultant,96483,EUR,MI,FT,Netherlands,S,Netherlands,0,"SQL, Spark, PyTorch, Docker, Linux",Master,2,Retail,2025-04-16,2025-06-09,1109,7.9,Future Systems,"['SQL', 'Spark', 'PyTorch', 'Docker', 'Linux']"
AI03959,Autonomous Systems Engineer,67560,USD,EN,FT,Canada,S,Canada,50,"PyTorch, Python, Data Visualization",Master,1,Transportation,2024-10-04,2024-12-02,1404,8.6,Neural Networks Co,"['PyTorch', 'Python', 'Data Visualization']"
AI03960,Head of AI,211533,USD,EX,CT,Canada,L,Netherlands,0,"Git, SQL, PyTorch, Azure, AWS",Master,13,Government,2024-11-05,2024-12-24,1042,7.6,Algorithmic Solutions,"['Git', 'SQL', 'PyTorch', 'Azure', 'AWS']"
AI03961,AI Consultant,80784,USD,SE,CT,South Korea,S,Israel,0,"Scala, Python, Git, Linux",Associate,6,Manufacturing,2025-01-05,2025-02-11,1157,6.4,TechCorp Inc,"['Scala', 'Python', 'Git', 'Linux']"
AI03962,Head of AI,106099,USD,EN,CT,Denmark,L,China,50,"NLP, Tableau, Scala",Master,1,Telecommunications,2024-11-26,2025-01-22,954,6.6,Algorithmic Solutions,"['NLP', 'Tableau', 'Scala']"
AI03963,Autonomous Systems Engineer,107777,EUR,SE,FT,Germany,M,Norway,50,"TensorFlow, Deep Learning, Python",Associate,5,Manufacturing,2025-03-01,2025-05-03,1069,9.0,Predictive Systems,"['TensorFlow', 'Deep Learning', 'Python']"
AI03964,AI Architect,119240,USD,MI,FT,United States,L,United States,0,"Tableau, R, SQL, Linux",Bachelor,4,Media,2024-10-14,2024-11-05,1396,8.9,Smart Analytics,"['Tableau', 'R', 'SQL', 'Linux']"
